370929	370928,729453,1596074,45714
755048	241478,223230,888832,679532
352332	1237989,833611
25068	399998,1031762
341791	479493,41721
401240	130091,401241
1373059	16767,1429343
370928	329532,370929
701867	89739,530276,520275,1548601,478796
1111926	1095646,1164804
601534	1909224,420756,245250
555366	27395,597833
658761	1475251,83457
190339	1329627,190338
556626	1022755,825517,439488,270413
631272	393333,61825
1006026	176108,814356,632150
563931	199753,563930
694889	272315,604381
163502	750770,464268,231125
261929	461180,487491
1228168	76242,1101297
1260219	407851,549382
1139240	341855,236078
27570	136470,27571
40322	1443957,855591
543517	429056,490688
77976	579653,108065
3434	1113720,3435
131694	396528,926897
283656	570960,1149596
568395	966354,368814
181487	642893,1072857
720666	955266,188050
1351471	99575,475789
303908	560012,99306
92884	709996,1619966,691200,252581,1195664
81530	412376,14778
266454	543438,206497,1642023
720816	720817,501325
59569	830676,1215866
1004501	1092720,272275
1123885	16727,205688
674084	121484,1262973
54480	42010,926017
311811	376150,178453
805373	414384,868694
48228	48229,733158
290251	812218,45336,1673070
857166	70393,30010
234020	431859,63441
78476	88517,947504
176213	176212,792991
365149	365148,229105
365148	365149,1500099
1186735	107840,135788
365146	1286094,1433151
516189	232801,155743
1283022	596977,410545
54900	354119,359605
435849	92401,1037022
268280	467485,268279
888832	2005918,755048
262903	777314,262902,439589,744442
394608	268894,846238
384341	373780,205503,953274
325621	1620504,899020
1525861	10795,1011426
385341	441839,385340
573569	1983071,503983
161312	1148117,923197
858555	1899739,106973
974443	223076,190065
115274	647203,115273
372926	1629610,2047034
377209	332180,345750
338314	533951,2080376
547812	1096344,622371
109273	760799,561565
181366	2011103,181365,1001608
177489	177488,651897
95792	353237,587825
652649	466211,67284,219913
74031	74032,1336710
855405	855406,866712
27395	555366,768946
444387	87460,725017
571871	558611,67833,224537
150597	159035,59303
16727	380331,1123885
12030	142685,218397
307675	307674,662060
646941	178631,548139,646940
500660	498405,484748,360120
11483	153025,62278
53976	53975,345630
199496	1843,823737
112683	117719,1078972
1127756	680926,35369
252437	1751739,1661168
895223	46515,1086487,1830701
71776	307197,116621
238854	446385,238855
238855	238854,765834
212648	1339526,648819
1016427	233771,1016428
163988	19629,23976
446269	446270,1581602
452023	1558253,1230976,604626
123059	193117,997889
209893	1485428,420446
96077	30386,60797,96076
368734	368735,123862
383565	170234,359433
924898	1304903,1025422,763245
698417	698418,1261439
499824	1428688,636860
319449	906781,708856
70450	344907,70449
676062	223076,746003
668208	1146221,958691
439525	29783,1133169
5933	969857,209280,995028
200571	67284,77066
297244	800567,921822
7239	7238,413104
63782	850641,1717680,1717717,13215
78724	444769,932519
566533	678983,854989
1300253	238281,1915209
211921	245090,335815
655240	255774,177731
846852	394205,347405
1286527	1051095,1728482
50596	4750,672950,299823
243426	517513,140400
774243	219069,432304
268146	12342,1006639
239825	883544,239826
111028	54938,195614
258021	747505,120111
11213	600726,694781
1119396	1638905,1518238
614390	22983,692486
355672	930954,1382388,999660,1145478
225624	24712,261877
338376	1475408,449187,141570
9393	58033,228137,1249004
1174027	310072,168030
39389	815031,316139
221054	1160708,490221
396102	459659,1022837,308281
231025	657985,440273
158344	634313,118629
244190	923539,1625130
100051	775703,619031
69202	1366262,1203244
461859	287574,72140
683648	655897,866419
439998	1065520,14056
442907	1244093,112171
723186	723187,826302
731460	680373,731461,35503
660057	644399,310736
885830	491189,300831
59782	426347,1022100
59787	290013,2023426
40924	1049290,1463747
1780832	557754,171883
724205	327535,724204
848199	18646,1393089
18740	1248109,18741,546575,991342
30010	194079,1344488,857166
268894	56402,394608
242450	1600073,873353
355081	355082,355091
435056	350911,958195
88295	1009480,874477
465860	202077,465859
1179073	775930,1970838
684606	99306,113323
77065	1194125,820464,77066
77066	571353,77065,200571
404787	782862,656802
25362	25361,423898
729406	121587,1068752
912928	341677,448979
248163	1695564,1486456
1065520	1314649,439998
205213	218179,1511037
821653	1232655,650757
671339	1424352,759060
42197	459857,19556
1595191	516760,800147
1924547	543131,287385
360120	500660,360121
831	1372512,277509
577295	302470,222180,644882
257441	98694,257442,1180055
257442	257441,520736
71142	1608923,186445,570100
291167	106803,1462684
846471	1176107,928081
300679	284688,1672792
264546	469013,168934
851444	695389,1089638
188955	968771,457230
108416	772342,486270
178755	1329739,138905
262271	140082,695747
151094	6169,1156772
253119	409093,1463707
393333	900479,18436,631272,1038858,427859
393335	872280,46557
725091	50594,1454927
200905	166996,200906
545718	27934,922245
16767	460842,16768,1373059
12078	84758,564801,132577
593122	609851,593123
969345	1051527,801459
1499381	121105,819729
75301	575286,75300,594120
524564	1549824,1061183
81739	428128,81740
310242	216011,191218,2038131
253519	601463,253520
265085	727804,856772,544499
46557	393335,833953
427830	592712,144734
53933	793308,11144
105421	517966,197201
426901	262436,112672
1007861	693233,1436902,326438
162899	846973,127095
207594	410932,1362720,589665
464069	1212328,862436
1215973	235660,117879
120595	35011,153300
449554	498902,257576
633740	569994,39586
369422	44935,373167
632711	632710,598890
656802	390408,404787
490688	543517,429057
561940	29521,488144
293017	43585,166394
633666	349939,101336
520254	7302,150215
141280	971672,141279
9730	26870,418203
255774	655240,255775,260512
821677	821676,873659
274862	1336874,610698,730313
326896	693474,850633
961879	1211020,898474
442134	629257,195065
415643	170494,22983
872095	1011985,1378715
26387	1116343,222087
670944	1631701,1141152
331363	150343,410451
347893	455381,1560206
439367	362601,589204
864997	672202,529114,1316847,808643
186445	71142,42035
814546	754961,996200
425746	1308515,432075,1512647
552141	35156,929091
206569	21829,583786
1353596	309914,374825
92146	55359,300895
576026	468738,465800,1789998,537912
115965	119821,377894
187314	657013,1468684,922450,22530
580621	847825,580620
303406	1374239,303405
227945	1143902,526132,629232,383265,963120,578285,616651
1101647	423927,1526779
304092	881481,901645,1047063
323584	231646,81673
219387	923119,434440
68084	1487778,371742
445149	446143,445148,1037153
603999	818116,603998
603998	1261146,603999
514225	41627,434886
389828	181860,389829
1360284	134815,574243
53910	53909,137286
251797	1250664,251796
349939	633666,59303
437219	21075,437220
274323	739057,856704
48229	1363921,48228
265583	146921,45551
39676	81897,39677
131340	774306,76345
587719	253163,528760
98856	827893,200278
333605	456526,251556
131616	644951,1227788
302235	852412,522550
782753	1703043,322764
442307	105863,1907165
29521	289623,238967,178339,561940
938606	1195697,875003
492163	322207,992351
449886	1027435,72117
449880	1448645,195572
27783	1408692,11354
613004	424091,1079581
800656	863268,946600
355375	28509,355374
657021	635600,373209
149342	1404158,149343
528769	721045,207572
389615	646685,944688,1060270
17335	17336,180262
405294	585255,405293
798732	1156939,573139
1213035	326895,1213034
1021648	280183,1423230
1544326	231856,709960,581859
1453459	213995,160174
61947	61948,621103
9754	1181170,544604
81673	323584,410932
246946	376182,1083560
152747	376988,298921
80098	207092,1155009
187498	732910,578875
1392015	388365,1616191
184945	164591,592009
554500	773158,233913
937800	1082470,1118420,1300295
71924	611054,71925
910593	378254,1191768
466211	652649,275292
471085	471084,588943
21075	437219,527253,448416
331344	916587,514910
1097	178784,60787,1424247
478796	701867,405774
296476	993253,869212
728097	729856,728096
640625	1102728,640624
47711	552952,249716,8487
173248	1141273,335877
813963	1297782,374820
343554	343553,154291,1043772
1182969	92932,1088675
275432	724132,76625
424091	991421,613004
227961	134215,159479
114585	114584,966638
114584	114585,140252
856688	1514455,1067820
299488	210469,1597872
1201162	358364,447708
60399	358863,5149
167770	699547,911764,1061742
610166	1771463,614026
302470	577295,98111
1038467	1507603,1016633
167483	942793,972254
377645	1067979,535436
218102	1176308,448725
148343	592522,148342
200277	416846,200278
657505	850641,1050498,1071358
604954	1817740,115815
1206353	1206352,1089546
243952	1569648,216593
495076	1638469,495077
198452	504636,459206
187574	54533,103022
450198	605477,57165,405239
168934	504913,264546
298443	764160,1092601
18812	18813,306390,81097,420522
18815	759060,152738,237013
782507	679098,232402
172835	14290,623386
781372	811188,996872
156580	185370,1024399
445100	77568,445101,820357
269969	1329289,100591
650622	592994,681330
522207	505439,539437
1188892	441571,492442
946681	192011,197201
1080628	59406,732809
1193935	1090975,744398
329532	1391491,370928
11225	85995,100475
1150827	781286,1229510
594120	75301,1125529,594119
858690	160907,1711568
666193	471201,515134
25653	406395,422557
233618	495540,1691537
626159	756138,855517
510153	65664,986475
617028	435890,529957
97745	230909,21287
64739	1252647,294223
116865	116864,518146
51676	51675,1231645
121208	145424,530451,917196
671421	1141,234139
877693	1101033,151468,576727
919337	919336,144565
1239025	355603,1044815
1397027	731099,277102
884209	1260113,538156
172336	507299,172337
36054	552952,249716,8487
700616	1328682,752107
67064	1613983,136756
67065	100391,440838
1365670	651099,299770
142544	375895,586391
416335	1349743,729419,412746
170086	402921,465549
1181170	231904,9754
235923	575003,405251
402098	97076,835349,1041061
36622	346646,172706,196303
69932	1143566,19492,448039
680373	35504,894649,731460
190829	23752,536952
634313	681838,158344
205494	205493,336563
177022	34504,184527
447977	637707,327915
670294	767470,670293
1224871	1336874,730313
530276	701867,261986,329423
136180	491521,649586
256921	814897,172524
780153	812009,348319
467700	770141,107249
1058829	187270,214988
131860	127781,412165
787109	410283,459066
704269	34003,183476
328662	494780,697648
99260	252287,1128608
117305	1033691,82904
444274	798909,323308,488317
1240969	870803,131118
88279	590430,20748,538782
1019899	1894367,1019898
835978	899632,101336
869927	1284180,548781
1552272	614362,253738
157614	124477,816560
437981	371137,1574898,1792036
67233	94266,823476,1028624,539209,1080397,519987
305955	638034,305956
924241	406931,924240
4276	1222246,1453077
280254	650228,187533
108398	961416,1868810
258760	11357,258759
156874	155821,409459
1122527	1122528,927884
931156	913855,1175203
188326	516825,1079705
311778	551648,235589
129856	8181,129857,38484
1140410	752331,1019864
22774	158213,694193
823486	316956,335606
721671	36961,1922870
393411	377564,911457
1030183	719953,716919
326494	1143566,350086
973937	1266813,1405822
100995	881787,626944
121882	574195,1141464
1051527	969345,612988
57040	67291,441114
382853	382852,329423
739971	436342,877353
108946	523882,270551
688276	1835854,174967
8790	8789,79532
122571	1288004,204579
343320	107621,2195
648632	10035,384561
536952	190829,536953
138854	138855,624339
676012	1111870,1528184,1481858,1469892
221448	805926,224350
76563	418767,73927
384561	10034,648632
384562	963758,908293,698068
239662	564991,822281
136673	330591,136672
322764	322763,782753
67913	721975,1230796
887448	735321,241062
516509	1029229,516508
355211	1349540,292599
1070006	1263813,252223,1328623
957124	957123,968622
957123	957124,1242907
509599	509598,433816
916444	1375754,916443
690787	690786,732132
268848	946061,1030199
873960	1883446,864954
429744	1365898,1643234
783915	783914,687307,726211
1343026	242261,591410
1578292	1140893,592977
187532	313345,187533
187533	280254,187532
1370729	237228,89953
296455	245090,60671,42035
134509	2534,497214
658011	501209,762802
299282	496756,51755
494256	1028039,494257
941040	197249,57953,509901
1000405	1239235,1347426
18140	60671,347982
330591	521088,136673
203499	85319,861335
93791	649159,177729
1177156	1177157,1324011
1070494	879875,1116696
72410	616736,1565204,1790434,1755411,1668635,752829,1560747,349769,1442380,818406,1546196,1680558,72409
428080	428081,506619,445799,697779
842458	116967,1208627
77594	516664,484430
684955	402621,544516
191218	310242,306314
342293	1574893,890725
923539	244190,1892846
138611	584397,733573,930892
102431	140567,561036
400740	1391310,1348736
125749	951600,102637
674798	361288,518667
146007	991031,1728
679455	645325,679454
1005835	1005834,556025
700652	574606,574607,438364,631564
490433	690632,1761726
1016564	915308,1849172
584050	1485317,1874193
54740	403714,277023
440848	440849,232730
417391	11218,2656
435152	9501,1728370
327543	315137,759060
554822	970845,1056324
928081	1177560,846471
533081	238082,274227,190422
107840	1186735,192650
13488	1362656,395240
462402	768821,856392
1424352	747994,671339
186937	249076,1640931
42035	1281959,1006639,186445,296455
7848	1263675,1411654
61825	631272,427859
1055316	830721,1023459
1477523	986762,1077984
116692	580988,975146
1569111	1753355,517859
818213	1921665,290561
184866	156473,127013,356784,78601
718953	771526,555372
765576	1165089,1429005
818377	1591069,252777
313566	27501,245957
518667	836067,674798
602071	525840,286815,483936
133253	548831,66915,130403
40304	40303,485498,1710799,231705
34885	310788,939523,391102,948804
300908	67244,63304
339238	125478,563698
252092	29791,1518068
298321	240000,430696
825265	742174,244396
311735	266961,1911172
97863	220011,165543,189484
643430	373211,155761
59303	150597,349939
410932	645579,117879,81673,207594
129407	438443,1204744
308595	126172,488160
100156	92858,296870
144639	703116,106985
1117896	935613,1512661
1298491	981020,150091,245484
227805	227806,792423
112171	1045667,442907
1519809	640194,114796
642214	138460,1807785
1100567	1100566,1324305
24942	193694,66106
2213	760574,2214
684974	1356789,242261,659152
2214	2213,1787915
214515	18778,159110
688349	149824,640354
190010	757226,369729,747689
1392093	179311,1254578
1473236	1308178,838232
374825	795642,1353596
292695	1149326,292694
62416	400921,318374
18203	494750,427823,1603196,145660,379494,1765668
60671	18140,41001,680810,296455
153998	1087494,420446
117879	410932,1043713,117880,1215973
251522	549657,618819,556297,495690,165115
340400	969630,783074,340401
211585	1066252,211584,249734,392881
633021	1207759,633020
99416	169625,359309
601226	163338,109497
1200689	70318,281481
76345	131340,622744
1293362	89739,687307
932519	244589,78724
543515	154031,168894
571212	946569,273179,354732
90687	90688,1244188
665317	70485,1090345
180941	249704,244354
992351	92932,492163
856546	1058,350075,434548
804461	90518,1795480
356784	318576,184866
94591	757125,286272
436	342643,421125
207234	166004,473545
1461462	733931,503067
442590	95521,328383
462795	1018190,462794
592567	597875,771703
87663	304825,203275
1002890	859335,1273688,1076873
177731	655240,35759
177730	985619,575286
194079	104620,23677,5838,180117,29427,606053,84262,30010
816560	54971,157614
153025	11483,356554
160174	1453459,401161
1837	1159389,224856
44387	1108524,469996
698561	919425,159110
412387	133115,412388
155858	1974160,155857
83890	588123,1222427
83543	83544,1116835
1167196	155234,682880
966958	1003151,664704
416236	554636,625790
23122	92688,83416
963377	1072876,860806
563750	258298,48093
240009	681413,509124
329423	382853,892809,530276
288400	404203,175785
845318	225719,1087926
199506	924950,201851
32467	239639,665146
55463	674753,774232,1177046
92354	1365675,346447
66430	1158024,793695
1270614	1270613,945157,1254490
98386	1398318,1107356
429912	429911,54722
297023	350436,350040
776239	832556,354045
287609	1137147,1049862
1336874	404770,1224871,274862
104342	104343,1137470
215391	360137,766511
24968	183771,434662
1335373	311126,235804
731461	902243,731460
1659388	614362,1250324
347850	83826,2894
478775	631321,849679,768247
543531	168595,737711
60787	1097,833259
242262	242261,591410
242261	242262,684974,1343026
936983	824722,105852
62664	62663,281016
338943	1555040,342609
264430	1473405,1036364
246081	181594,270060
4709	598587,83999
538422	6306,831033
763510	942975,165662
612988	1051527,210235
106868	10034,694700
1232887	237688,52509
132429	758575,1414759
514868	1603681,514869,810798
544604	455959,9754
1160261	828400,193461
28848	518527,38042
420446	153998,209893
566049	372879,235019
451945	451944,1105866
710093	710092,259554,1002759,1053057
766704	497156,556004
171843	135794,31099
82593	143823,7146,267389
253008	376951,114605
298175	562120,83523
143024	867840,143025
536479	781305,478591
193281	16554,259369,556427,466091
191574	731085,614914
908293	1439425,384562
335815	211921,335814
703170	913072,490778
82755	1040730,803716
1103429	557907,1848584
134215	163923,285659,227961
469996	44387,521046
353374	353373,1033281
404203	653598,288400
295658	295657,1206780
295657	295658,57018
37394	560393,902141,629626
1315846	582217,413646
718912	1409511,39532
653598	530288,404203
178631	133528,1125462,646941
415032	187790,415033
935512	1042239,1528449
238967	29521,57977
103794	99965,681531
382852	238902,382853,217018
333084	1406282,504926,160588,780996
308084	265289,705544
315144	127284,1244935
508212	108110,143863
383456	35202,179301
86046	1417554,1325962
783199	104545,345891
1194125	77065,401042
425575	167022,891488
51755	299282,22644
82904	117305,357517
286825	133183,362056
268661	540358,899339
38484	1220305,483738,129856,499190
904277	1378071,811290
644882	421538,577295
60500	370324,48617
235660	1215973,60349
1143566	326494,69932
64423	539610,329834
124458	460056,405730
246366	1172751,48550
205305	339374,239748
499940	351468,131818,306043
373013	953783,373012
850641	657505,63782,1071358
10794	10795,188497
10795	10794,1525861
1363182	783420,461752
10020	10019,1609062
12339	154032,1105500
365923	365924,875698
444769	490531,78724
142655	186435,1579836
455381	23976,347893
160588	333084,399475
317150	1047461,733158
224675	764962,224674
230274	118843,779582
145199	352066,1086921
110393	472143,110394
140019	1589487,240367
1217923	970648,136101,101336
458711	1166351,458710
933368	188346,1513501
592522	196717,148343
393265	38677,193436
478924	698479,736310,826670
335877	36755,173248
922096	345816,51830,922095
214230	1159379,673955,419920
21055	309415,903806
245957	313566,1386550
427859	393333,61825
1250664	251797,1049936
416846	595308,200277
322763	1005512,322764,383404
3287	646784,902256
13215	1436902,63782,289658
265443	910794,265442
1327380	39567,614950
195089	617567,323320
179695	268662,834461
1417554	756638,86046
67291	172012,730702,57040
630057	180865,398145
72140	97225,461859,394978
237901	799621,128003
528666	1571529,921565
482719	424261,843430,424036
411994	5377,1769830
222845	289297,768252
698068	443340,384562
728554	1405430,843284
500219	500220,1523637
58033	9393,613285
733158	2036715,317150,48228
750113	750114,755949
1478396	604878,841913
92932	1182969,1547466,992351
93513	266224,93512
472361	741794,128790
662207	1772655,304408
99348	532589,227993
791195	526174,269991,1026825,642893
97343	566432,798980
11357	302517,258760,1227684
800147	815010,1595191
509558	202712,535383
1130517	1049885,1947860
123426	123425,78546
180865	393781,630057
190388	274249,452510
285097	935403,10411
1141921	42629,132675
708374	330423,463031
123689	957114,503972
699262	123350,1599099
217966	839104,870123,734421
291270	291271,348319,192650
662060	307675,2047357,662059,1315374
27523	474917,980967,232402
115168	414062,217759
185368	760537,819729
830721	1055316,836067,325985
15186	15185,571577,256170
325985	892809,830721
1010268	1233495,172858
755151	1689054,432600
916470	850337,42008
424528	1075543,704609,1465336,704610,1539663,1069804,6306,831033
1349227	5170,505321
783782	701214,1398471
149977	452295,22949
991342	991341,546575,18740
185457	3423,182335
923128	105281,731812
45555	1012302,16554
57165	1754088,450198
522680	851387,127167
289371	362212,571704
1048033	1048032,107419
143823	323320,1019864,82593
39892	1206354,267439
310805	854918,5337
99661	197863,31209
323832	454372,96682,628737
323682	530288,269895
8789	8790,96642
678800	535113,1608312
568219	284030,728384
187786	605583,239378
1748599	456996,304175
1037260	86688,181219
1030943	1243952,1418166
1061047	1061046,613130
31099	31098,171843
443060	56379,1643611
177324	177323,736396
1375962	548874,886021
327634	135812,327633,263788,958554
309793	97505,762084
23934	109550,213995
597166	261198,364655
418203	9730,1223916
314376	443357,314375
139361	850111,71183
293343	93755,417423
105056	1174442,704766
390360	103618,465075
185375	122211,558810
85995	85996,11225
362601	439367,1118283,609002
1090975	607777,1193935,427154
768247	1595133,478775
948438	24274,177110
808643	864997,1301
175219	490777,1161812
430722	141318,676000
108815	207847,340074
378254	910593,662056
1125118	711116,468073
342453	36329,276186
51538	196936,417554
59049	209726,59048
217018	382852,405774
401042	1490201,1194125
92213	591005,697656
78298	78297,953971
286965	174426,755683
1051712	168596,1051711
1149607	119834,1277552
400398	638789,1732273,302442
166394	293017,816394
650295	650296,646627
141090	950567,243456
844644	779988,782491
613991	152397,154674
265481	429357,986944
394383	41431,111670
384310	11218,384311
