539209	519987
445100	1052906
823476	1080397
14290	623386
94266	1080397
47711	36054
913072	490778
311126	235804
94266	519987
47711	36054
255775	260512
1080397	519987
373780	205503
733931	503067
14290	623386
557744	36949
286207	1056176
77568	820357
823476	1028624
94266	539209
329611	1075135
205503	953274
823476	539209
1101033	151468
613900	768687
823476	519987
286207	664572
969345	612988
569994	39586
314779	191557
664572	1056176
551648	235589
376150	178453
472143	110394
94266	1028624
314779	377956
1478396	449239
151468	576727
94266	823476
1101033	576727
268894	846238
268894	846238
1028624	519987
822664	102460
18140	680810
768878	597132
47711	36054
539209	1080397
1028624	539209
373780	953274
