4828	2
6429	1
3808	1
10037	2
4054	1
2280	2
3114	0
468	2
3526	0
4569	2
1105	3
2163	1
6198	1
1373	1
2943	2
4509	1
9497	0
120	1
5371	0
4268	2
1512	0
1485	1
5443	2
4243	1
1404	3
10054	3
5622	2
1763	0
10001	3
9471	0
7651	3
9917	3
1302	1
901	3
2013	3
544	2
5013	2
2782	0
200	2
116	2
855	2
576	2
427	2
424	2
10049	0
237	2
3547	1
471	2
2789	0
235	3
278	2
8981	0
5788	2
366	2
1151	0
5783	2
5703	2
7304	3
9345	1
3791	1
2565	0
1233	3
148	2
5413	2
530	2
1983	3
6382	1
2529	0
6449	1
10153	3
1961	0
6779	1
4227	1
1884	0
2718	0
123	2
1621	1
3397	0
6850	1
931	3
1608	2
3224	0
7300	2
6720	1
6725	3
6353	3
4272	1
1664	3
2778	0
3752	1
3237	0
6504	0
1461	3
3231	1
1492	3
4222	1
6609	3
1330	1
9771	0
4092	1
1074	0
6845	3
7074	2
2794	0
4349	3
3640	1
1879	1
1438	3
6202	1
4884	2
4149	1
3641	1
4255	1
3573	1
3548	1
3549	1
3874	1
7539	3
3351	0
5600	2
9062	0
7912	3
8344	0
2780	0
1808	1
8266	3
479	3
1593	0
2802	3
1851	2
5289	2
4848	3
3169	0
2841	3
227	2
1082	3
8345	0
2526	0
8868	0
3383	0
1067	0
3583	0
2408	0
6313	1
4898	1
9793	0
2552	0
5364	2
1493	1
1399	0
3424	1
3673	1
8780	0
3798	1
8039	3
2739	0
1913	0
562	2
4845	2
3219	1
8589	0
1584	0
9440	0
6508	1
1349	0
5130	2
2270	1
8214	3
1	2
5	2
8	2
9	2
10	2
4047	2
4934	2
130	2
15	0
17	0
22	2
170	2
5723	2
5748	2
4422	1
26	2
111	2
2555	0
4985	2
4904	2
541	2
31	3
33	2
36	2
40	2
1975	1
342	2
43	2
44	2
58	2
60	2
61	2
73	1
117	2
5087	2
191	2
404	2
76	1
4968	2
4970	2
183	2
79	1
82	2
84	2
10017	2
87	2
5183	2
91	2
165	2
742	2
743	2
97	2
5311	2
5628	2
912	0
6411	2
2322	2
124	2
103	2
109	2
9886	2
608	2
4480	2
5038	2
121	2
127	2
838	2
4401	2
133	2
3871	2
4326	1
4981	2
2292	2
161	2
5720	2
5336	2
5802	2
725	2
726	2
146	2
149	2
153	2
154	2
9203	0
4708	2
5617	2
1184	3
158	2
167	2
176	2
177	2
4549	2
2174	2
436	2
4792	2
181	2
3819	1
5149	3
4841	2
186	2
189	2
988	3
665	2
598	2
192	2
4492	2
5072	2
359	2
5623	2
10104	2
5320	2
194	2
198	2
3576	2
9932	2
7560	3
820	3
2078	3
4993	2
354	2
390	2
5100	2
3614	1
4482	2
4476	1
7873	3
209	2
831	2
212	2
524	3
545	2
9937	0
4441	2
6025	1
500	2
5542	2
223	2
2079	3
4418	2
4431	2
5064	2
239	2
4473	2
5350	2
7637	3
230	1
6914	1
717	2
232	2
1888	1
731	2
246	2
6228	1
1158	3
6400	1
6641	2
439	2
249	2
252	2
253	2
813	2
4961	2
258	2
263	3
7106	0
1277	1
270	2
5005	2
1123	2
3316	1
5201	2
649	2
275	2
280	2
3637	2
285	2
289	2
2682	0
1091	3
291	2
298	2
5202	2
5466	2
300	2
5420	3
445	2
318	2
303	2
307	2
2358	1
313	2
319	2
322	2
323	2
4534	2
1742	3
758	3
325	2
5298	2
4110	1
326	2
330	3
334	2
336	1
340	2
343	2
6647	2
580	2
5243	3
7747	3
347	1
662	2
6062	2
3173	1
5205	2
5206	2
2298	2
357	2
2423	2
784	2
360	2
362	3
363	3
517	2
2231	2
5276	2
368	2
377	2
373	2
374	2
7738	3
925	2
383	1
1319	1
5393	2
387	2
388	2
396	2
397	2
399	2
458	2
402	2
1820	0
5330	2
5755	2
416	0
3986	1
419	2
535	2
559	2
4555	2
2425	0
431	2
4747	2
3893	1
3895	2
433	2
631	2
5749	2
448	3
452	0
456	2
4215	1
7213	0
5017	2
4654	2
463	2
868	2
4453	2
1416	1
474	3
674	2
860	2
5837	1
2296	2
486	3
490	2
492	2
2262	2
5450	2
498	3
5461	2
505	2
510	2
5232	2
1410	2
2899	0
699	2
1247	3
538	2
677	2
550	2
5195	2
4495	2
5481	2
554	2
825	2
8064	3
5705	2
2335	1
556	3
4723	2
563	2
564	2
5498	2
569	2
6750	2
8154	3
5317	2
572	2
2481	0
5538	2
5425	3
586	2
834	2
5548	2
7734	2
617	2
618	2
621	2
3746	1
3760	1
5564	2
629	3
3815	1
5551	2
6294	3
637	2
640	3
643	2
646	2
657	2
1488	1
660	2
3693	2
670	2
5674	2
5264	2
678	2
685	2
713	2
4910	2
720	2
722	2
1771	1
734	1
5662	2
5217	2
746	2
6336	3
753	2
800	3
755	1
760	2
1139	1
775	2
777	2
5696	2
792	2
7214	0
1636	1
1899	1
1064	0
806	2
4799	2
6084	2
6085	1
811	2
816	2
880	1
3246	0
4596	2
836	2
2350	2
842	2
5773	0
845	2
6194	1
1682	3
1683	3
922	0
4560	3
1623	1
5151	2
4730	2
4552	2
4944	2
4932	2
2293	2
4686	2
4600	2
5715	2
5293	2
5422	2
5341	2
2864	1
5426	3
5642	2
5010	2
5639	2
1189	3
3739	1
5055	2
5376	2
5260	2
2255	2
1968	3
5226	2
1543	2
4489	2
1855	3
5285	2
5314	2
10043	3
4690	2
5101	2
4280	3
5028	2
5039	2
6798	1
1467	3
7855	3
1140	1
4752	3
5689	2
5281	2
8132	3
9615	0
1866	1
4804	2
6058	0
2828	0
6525	2
6091	1
7674	2
3935	1
4145	1
4336	1
1451	3
6567	1
6206	3
960	1
2017	3
3542	1
8147	3
7450	3
7451	3
1923	3
985	3
8496	0
8286	3
4072	3
2072	3
7569	3
915	3
4634	2
1421	3
5152	3
1324	3
1802	3
6217	3
7699	3
2008	3
7529	3
2097	3
5348	2
5283	2
7787	3
7915	3
1327	3
1238	3
7984	3
1353	3
7776	3
5698	2
4206	1
7985	3
7830	3
7929	3
7930	3
4525	2
1012	3
7705	3
2272	1
4171	3
7953	3
6185	3
6087	1
1686	3
7751	3
5107	3
7944	3
1113	3
1809	3
1325	3
1458	1
2409	0
1297	0
5980	0
3216	1
2495	0
9976	0
5626	2
4102	1
3410	0
6837	1
2924	0
935	0
3555	1
2646	1
2885	0
1251	0
5883	1
3905	1
6627	1
6628	1
2474	1
9430	0
8566	0
3932	0
9249	0
1524	0
2849	0
1475	0
1417	0
1671	0
1321	0
1258	0
2730	1
2606	0
1987	3
2749	0
8483	0
1841	1
1146	0
1668	0
1601	1
2714	0
1383	0
7823	3
4361	1
2378	0
3767	1
1054	0
1256	3
2733	0
3891	1
1745	0
3380	0
1676	0
2515	0
1310	0
3278	1
3279	0
8391	0
9487	0
1268	0
9605	0
1910	0
8925	0
6536	1
3506	0
1988	1
2399	0
2379	0
2478	0
2886	0
1370	1
1551	3
1757	0
7760	3
1331	0
3131	0
6892	0
6576	1
8067	3
9687	0
2512	0
1042	0
1051	1
2113	0
3609	1
1004	3
8158	3
6529	1
8242	3
1657	3
8987	0
1395	1
3881	1
918	1
8505	0
2544	0
3093	0
1163	0
1557	1
2186	1
2870	1
8546	0
3193	0
2816	0
882	0
1816	1
8235	3
3574	1
1058	0
2200	2
3482	1
1490	0
9521	1
2239	2
2289	2
4142	1
2553	0
1273	0
4223	1
8635	0
6876	1
4615	2
3023	0
4717	1
1402	1
5158	2
4579	3
7598	3
