3845	5228
8349	9160
1856	11951
9204	2513
4308	13097
6629	2746
13562	74
1646	10776
9100	1712
14734	5535
3437	6100
14393	7392
2889	12818
6299	12230
10789	15237
3790	9890
1482	4837
8653	8393
12587	4093
11485	11818
11918	2821
5347	7178
2408	14024
8745	12836
6385	15012
190	4754
7352	1972
1567	1457
14617	1066
10738	7069
10429	8894
10116	6195
9775	14899
3675	12258
75	3085
6710	5973
8429	10140
5526	1138
15207	13446
7639	15572
14071	1898
15178	8236
7950	8459
9688	2493
6741	12775
11133	3036
9698	10576
11129	2267
13995	4728
9433	8154
8734	8467
7366	11424
3189	6898
5910	10013
3710	14368
3559	13277
3386	994
5279	10994
4282	10206
13820	11363
320	10944
13584	1086
3188	4426
14706	14731
6877	4965
7228	3552
2152	6259
7971	7365
9644	1190
3325	14099
8512	9842
8362	8043
14543	430
9434	10885
11594	12283
2595	13581
2543	11649
13152	6600
10668	7649
12126	775
10929	1826
11634	9872
420	6622
2870	7357
14161	10963
1008	1215
1710	1490
15221	4527
12798	13415
9105	1835
759	8788
11212	1719
10123	5498
8956	10710
8273	4376
2637	15027
10919	8427
2471	6396
1964	1445
6233	9484
