2	11
3	51
4	2
5	15
6	167
7	12
8	4
9	12
10	71
11	18
12	141
13	4
14	260
15	146
16	418
17	31
18	89
19	2144
20	17
21	188
22	42
23	4
24	18330
25	5
26	30
27	159
28	108
29	10
30	6
31	107
32	4
33	15
34	19
35	17
36	22
37	7
38	50
39	133
40	5
41	103
42	75
43	115
44	92
45	11
46	14
47	77
48	11
49	22
50	36
51	32
52	37
53	7143
55	29
56	2726
57	31
58	4
59	565
60	52575
61	486
62	1278
63	14
64	3
65	8
66	4
67	60
68	226
69	3
71	582
72	228
73	3214
74	172
75	404
76	80
77	181
78	39
79	367
80	1254
81	415
82	88
83	898
84	97364
85	28
86	19
87	1076
88	166
89	48
90	114
91	745
92	3903
93	139
94	72
95	180
96	324
97	667
98	541807
99	236
100	48645
101	52
102	77
103	1788
104	388
105	439
106	134
107	377
108	956431
109	67
110	2267
111	2458
112	500
113	44
114	3574
115	12
116	1
117	185
118	19
119	27
120	3592
121	52
122	53
123	14
124	40
125	3
126	36
127	21
128	22
130	10
131	144
132	175
133	168
134	191
135	388
136	296
137	62
138	324
139	54
140	8
141	1396
142	88
143	203
144	1508
145	452
146	159
147	42
149	25
151	1
152	43
153	43
154	50
155	2
156	4
157	1
158	24
159	6
160	127
161	161
162	27
163	7
164	32
165	55
166	213
167	8
168	340
169	83
170	88
171	27
172	95
173	201
174	190
175	1419
176	36
177	208
178	26
179	518
180	59
181	126
182	42
183	176
184	20
185	34
186	761
187	160
188	1181
189	2
190	270
191	6
192	18
193	5
194	61
195	21
196	141677
197	70
198	13
199	40
200	3
201	11709
202	14
204	13
205	117
206	1
207	169
208	156
209	57
210	264
211	257
212	180
213	18
214	9
215	15
216	76
217	4
218	24
219	9
220	36
221	8
223	3
224	2
225	69
226	2
227	37
228	23
229	390
230	462
231	150
232	17
233	158
234	214
235	47
236	7
237	8
238	20
239	44
240	47
241	53
242	16
243	234
244	110
245	48
246	57
247	498
248	35
249	101
250	138
251	1361
252	68
253	2253
254	460
256	10
257	13
258	1
259	209
260	24
261	191
262	172
263	20
264	94
265	1272
266	826
267	1
268	1269
269	54
270	339
271	77
272	7
273	48
274	10
275	373
276	26
277	34
278	134
279	209
280	4
281	31
282	98
283	149
284	7
285	54
286	290
287	27
288	116
289	27
290	45
291	31
292	231
293	67
294	12
295	38
296	15
297	13
298	136
299	455
300	2
301	5
302	8
303	4
304	1
305	18
306	10
307	9
308	8
309	3
310	27
311	8
313	13
314	18
315	21
316	43
317	3
318	9
319	6
320	9
324	10
327	133
328	90
329	87
330	419
331	62
332	24
333	13016
334	43
335	123
336	37
337	119
338	236
339	58
340	54
341	636
342	250
343	33
344	594
345	24
346	278
347	6
348	64
349	181
350	261
351	1043
352	328
353	8067
354	6
355	63
356	1854
357	496
358	41
359	158
360	168
361	30
368	50
369	56
370	406
371	5
372	273780
373	36
374	1
375	5
376	521
377	1
378	4
379	2
380	2
381	2
382	5
383	1
384	1
385	2
386	1
387	2
388	6
389	4
390	1
391	1
392	3
393	2
394	1
395	1
396	1
397	6
398	3
399	3
400	1
401	3
402	3
403	177
404	472
405	1313
406	193
407	227
408	140
409	43
410	498
411	597
412	14
413	1
414	1
415	6
417	5
419	85
420	1
421	8
422	13
423	192
424	17
425	41
426	54
427	1
428	9
429	7
430	114
431	318
432	49
433	35
434	6
435	22
436	64
437	22
438	13
439	69
440	16
441	47
442	28
443	52
444	41529
445	192
446	56
447	789
448	50
449	54
450	122
451	700
452	927
