25906	18750
16320	10736
10256	320
28689	33281
3867	31621
90	6912
16504	822
30461	6358
7395	33410
5551	26949
2230	11890
14922	3696
15414	2744
3147	7455
31491	32487
30154	28503
6788	31807
6552	6694
22884	198
10197	15246
29413	5720
20655	30452
16982	18731
10772	10748
21634	22096
33576	17916
8922	19428
33147	16734
13745	3594
2149	22511
26086	9564
24685	17285
13452	3180
22359	5703
5779	5085
29899	12919
32617	33731
32010	26741
4111	31831
17276	30367
9036	942
5255	7692
33461	1373
17417	2943
7788	3802
27457	191
10356	19313
25745	8039
20224	16473
7734	26036
13009	9393
16169	7482
16778	7686
24100	19774
33277	25206
5032	1576
7366	12830
1251	27446
32762	28413
5568	27562
1932	31177
12056	1073
20626	25989
20692	28959
11821	11516
11476	17234
19751	31049
23473	24185
10149	7077
6038	15088
14377	31164
32219	16854
24326	31145
28414	33781
15971	11646
5910	30897
1083	28441
6644	1220
613	28591
24142	12784
20338	18387
27716	3024
22376	20071
17346	5657
28704	2313
16996	3061
18320	17644
3379	14753
26162	31740
13819	20675
12748	9693
25442	7884
6231	10745
5883	14668
12853	29009
909	23339
3441	25908
5757	20319
8388	11343
3390	26367
